subject_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mean,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mean,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mean,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mean,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
10249,0.542182087898,13.4085216522,0.50253698594,30.3413562775,3.10563,3.16018,3.26105,2.90657,0.182280237754,0.424960399897,0.392759362349,1.0244038105,0.383320057392,1.39798149806e-05,0.021034437915,105517.234375,181445.046875,71346.828125,176,256,256,2.21044243476,8.74501509041,9.14559262043,16.4813203361,20.4272998901,43.615304223,42.3232336573,62.9270968587,1.0,1.0,1.0,12.3536413731,4.78729391098,0.0,11.0,3.59485697746,2.16637183714,129.664489746,54.0,198.0,46.3212776184,-0.236283087703,239.182617188,177.0,317.0,42.4120941162,-0.184612371618,357.450714111,283.0,433.0,45.2325172424,0.226451464836,0.521256247723,0.625626805465,0.655737704918
10269,0.806490123272,0.913360834122,0.754180451112,7.51100492477,1.92086,2.40618,1.7599,1.67369,0.174958018874,0.410156409729,0.414885571397,1.33417034149,0.497020244598,0.000163834870925,0.00116872088644,163722.296875,342102.96875,231004.484375,176,256,256,2.35019399212,7.82347540745,6.36597005135,8.92424075448,5.90665180419,12.486829805,12.0233593627,17.6765964789,1.0,0.6875,0.6875,58.6246335693,15.2780799866,2.0,38.0,16.2211341858,3.64747886251,101.477241516,38.0,161.0,38.8430366516,-0.105920700252,191.725006104,135.0,261.0,38.1283950806,0.0779064312326,279.805664062,213.0,358.0,44.3125724792,0.24069257827,0.481844234337,0.583330055426,0.611111111111
10271,0.581670820713,8.97255706787,0.516516579185,19.7076911926,3.29827,3.31607,3.48072,3.1086,0.197660939909,0.425400123315,0.376938936776,1.11275362968,0.406712681055,0.000258061687704,0.00217853070414,86824.3515625,166296.0,73185.6328125,176,256,256,2.9427316903,8.95599010095,9.09118112974,15.374821598,18.2141871682,32.6360458985,32.6275139708,47.0323088456,0.999998211861,1.0,1.0,57.8169252928,4.09500932693,0.0,11.0,3.89414930344,1.6606076555,102.584312439,49.0,148.0,31.1421413422,-0.173022165423,175.415725708,131.0,229.0,29.6099319458,-0.310497183146,259.107971191,204.0,316.0,34.1780090332,0.165110243962,0.447046318107,0.496704271361,0.624401913876
10273,0.520806014538,13.8073701859,0.478414133779,22.4870700836,3.23971,3.28862,3.41575,3.02704,0.177262549673,0.432861658617,0.389875791711,1.00425827503,0.339403182268,2.87147590211e-05,0.00427670662045,85076.2109375,169897.15625,65628.6171875,176,256,256,2.90742375702,8.50986800067,9.40369772677,16.7938014226,24.3896053685,42.2414364259,42.89618383,62.0575096955,1.0000025034,1.0,1.0,140.316453953,5.7378153801,0.0,14.0,4.69891166687,1.21044040545,157.015289307,72.0,230.0,49.8575935364,-0.275249231641,273.502685547,205.0,357.0,45.7301750183,-0.303457888954,413.772155762,327.0,496.0,50.9008750916,0.216310255636,0.529094822955,0.616756835139,0.71186440678
10274,0.59694480896,7.69306135178,0.527371834365,28.5760059357,3.32113,3.32346,3.48736,3.16061,0.161887155433,0.417615297992,0.420497546575,1.05419993401,0.426251751184,0.000544241188389,0.00568569044039,80834.546875,156450.6875,69484.1953125,176,256,256,1.99475044392,8.60476452884,8.86299964477,15.9894839615,14.796430569,35.1570645877,33.1839987616,49.5985011282,0.999993979931,1.0,1.0,137.932013981,5.13716316223,0.0,12.0,4.36327791214,1.87632973136,118.899940491,45.0,187.0,45.3295059204,-0.256761868364,223.799484253,163.0,296.0,39.9737548828,-0.348982890872,329.887786865,257.0,402.0,44.08934021,0.247059511515,0.536300648982,0.63973362499,0.635496183206
10280,0.6448174119,6.51774644852,0.543271964324,22.2875518799,3.08734,3.23294,3.16496,2.876,0.171255897671,0.432366300459,0.39637780187,1.09851861,0.549270623922,0.0,0.00515674602097,103784.367188,171355.09375,81622.9140625,176,256,256,2.29348948085,9.11517271701,7.85285716057,12.1499092838,13.2026681685,27.3878602805,26.4203520183,38.6705276061,1.0,0.98046875,0.98046875,6.12043258809,5.29892921448,0.0,13.0,4.15042734146,1.49367939073,108.185821533,49.0,167.0,37.0184631348,-0.187137759243,190.326660156,135.0,260.0,37.3978157043,-0.388538120453,286.908081055,215.0,357.0,43.1529121399,0.200949135785,0.505341195027,0.605914542193,0.672354928953
10290,0.586028516293,12.366686821,0.477854319112,72.6490936279,3.10863,3.09442,3.32195,2.92235,0.179562294602,0.416618751582,0.403818953816,1.07894253731,0.323901462555,9.78089916458e-06,0.000849092145938,80327.7734375,141512.234375,61327.2890625,176,256,256,2.16412039411,8.80526138299,9.32152858796,16.9952039868,19.5555767559,42.69223081,40.8075102351,60.1747231394,1.0,1.0,1.0,266.150971856,4.50307512283,0.0,11.0,4.27165031433,1.09334369794,116.941307068,49.0,177.0,40.6602706909,-0.410712086902,216.102584839,163.0,277.0,34.8169555664,-0.330948047155,313.149353027,255.0,370.0,35.2062911987,0.226876805065,0.518020483515,0.637795203554,0.615533980583
10292,0.59572070837,8.04927062988,0.530851746166,15.5012483597,3.16048,3.21507,3.36552,2.91753,0.194577890481,0.40968933107,0.395732778449,1.06675863266,0.312259662151,0.0,0.0380661271383,83248.640625,151350.015625,67815.25,176,256,256,3.31058434301,9.41850574401,9.64726618065,16.2127084549,28.5721771283,47.3658359207,47.3491000703,66.1092871618,1.0,1.0,1.0,1.94957009532,4.02667093277,0.0,9.0,2.86978673935,1.34300579202,134.617202759,73.0,188.0,37.045715332,-0.284787533427,221.17489624,170.0,281.0,33.5159187317,-0.288143770259,314.629302979,253.0,374.0,36.6060562134,0.0604136547536,0.152674422874,0.141613800687,0.55985915493
10304,0.5516923666,11.1301450729,0.494877119914,34.5080184937,3.50346,3.56882,3.68103,3.27339,0.186786684097,0.415314399063,0.39789891684,1.0748142004,0.393191727996,0.0,0.00170791423889,90419.4140625,185929.15625,73324.2890625,176,256,256,3.0275461489,8.67686848277,9.36461027306,16.3894161875,22.3921963383,38.5185264642,38.8443321781,55.6222737319,1.0,1.0,1.0,56.7561105596,6.11466932297,0.0,15.0,4.81643438339,0.778072082029,146.223907471,71.0,213.0,44.3128852844,-0.0114072847198,249.793930054,189.0,326.0,41.1248207092,-0.379210425752,377.198944092,296.0,454.0,47.8747406006,0.229908071592,0.538480431492,0.640789403798,0.743931278618
10316,0.6361515522,9.18159008026,0.531936716432,22.9491195679,3.36404,3.39467,3.58068,3.13199,0.196115629545,0.40288662048,0.400997749975,1.1659308672,0.461665189266,0.000159871817538,0.00472720462674,97897.390625,178936.015625,85531.953125,176,256,256,3.03269498136,9.33284762256,9.10680378018,14.9548687366,20.6092676674,35.1709097633,34.9766642472,49.149815311,1.0,1.0,1.0,125.404677664,4.68069887161,0.0,11.0,3.93225002289,1.70567104832,117.450744629,57.0,171.0,35.5783576965,-0.135265853186,197.142990112,148.0,259.0,33.4584884644,-0.455872716561,287.791687012,224.0,353.0,39.2631416321,0.205543606922,0.505550840037,0.621854584726,0.656108597285
10321,0.545429587364,11.7840223312,0.509537728462,24.4221725464,3.18558,3.19789,3.35404,3.01392,0.165774550745,0.411233547333,0.422991901923,1.11058473587,0.279297071695,5.84140197608e-05,0.00104453761218,86495.5859375,174356.625,65206.9140625,176,256,256,2.35165771151,8.4091986146,9.51676654282,17.7894433023,20.9508787562,41.1869640734,40.5892388975,59.629873863,1.0,1.0,1.0,181.897855287,4.69210338593,0.0,11.0,4.33329820633,2.18512072849,120.803352356,53.0,170.0,37.5086975098,-0.262975879214,204.532485962,160.0,257.0,29.5242061615,-0.263319434041,302.138214111,250.0,354.0,31.4283161163,0.246018819053,0.537748728805,0.641883237565,0.692307692308
10325,0.569445431232,9.68912410736,0.480012624099,22.0100803375,3.23638,3.273,3.38372,3.06083,0.177144390826,0.444786877546,0.378068731629,1.12221515179,0.415959382057,0.0,0.00357939199408,76038.515625,145121.65625,62870.0625,176,256,256,2.75094457558,9.62613955636,9.69424330822,16.7056457927,20.1009060962,37.1803722701,36.4330237785,52.0177929694,1.00000607967,1.0,1.0,14.5015129933,5.76075363159,0.0,14.0,4.67425727844,3.32091057328,155.608505249,70.0,230.0,50.8018188477,-0.218960392863,269.253692627,201.0,351.0,45.0024452209,-0.411611798956,391.681671143,309.0,471.0,49.3809967041,0.239530032624,0.558229777001,0.625669375717,0.703374777975
10329,0.544623613358,8.00862598419,0.519693400982,27.4421691895,3.32688,3.40178,3.47797,3.11228,0.165907284234,0.43216764166,0.401925074106,0.973634123802,0.451087445021,1.62271288959e-05,0.00578319678032,93798.3515625,171993.609375,66491.7265625,176,256,256,3.07290210134,8.95572516922,9.15907064733,15.4485846714,19.9849197323,32.3599727879,32.892733736,46.3333086879,1.0,1.0,1.0,180.531315274,5.36961364746,0.0,13.0,4.48423290253,2.07877851698,136.091690063,67.0,200.0,41.9593772888,-0.374293700874,225.95552063,161.0,305.0,43.3649559021,-0.399090721694,338.913848877,257.0,417.0,48.4017829895,0.22154721032,0.53709349266,0.629727905433,0.698574338086
10339,0.558335065842,13.4593114853,0.450386371847,28.3610076904,3.23162,3.30379,3.39587,3.00812,0.187980450305,0.424821665645,0.38719788405,0.989960968494,0.304126060009,0.0,0.0411520320138,73956.09375,136554.171875,55053.71875,176,256,256,2.5441904069,8.94193957476,9.76715737534,17.8153421443,24.4021161203,46.6030629234,45.5679400467,65.6986410962,0.999998807907,1.0,1.0,130.685152051,4.79744815826,0.0,12.0,3.91168451309,1.10086246783,135.535552979,58.0,201.0,45.5182685852,-0.354707352,244.340881348,186.0,312.0,38.0788345337,-0.163010224921,358.712738037,290.0,420.0,39.1388549805,0.229908504889,0.532013102033,0.627152402007,0.721343873518
10340,0.522721171379,7.98843288422,0.564292264118,31.9880752563,3.22613,3.21939,3.42554,3.04471,0.17067836323,0.432500616434,0.396821020335,1.05198049545,0.398651856184,0.0,0.00474721580561,104823.140625,199288.46875,72905.1953125,176,256,256,2.19154544424,8.25841050688,8.8970633377,16.241234062,15.2849537128,31.2983629812,30.9276000729,46.1994835248,1.0,1.0,1.0,17.0848904975,5.89921951294,0.0,14.0,4.58640098572,1.22269891895,125.341598511,52.0,189.0,43.0986328125,-0.356113507239,225.421340942,164.0,301.0,41.6966209412,-0.355460953146,340.598327637,267.0,415.0,44.5939865112,0.231804453643,0.53873662336,0.636493741376,0.569536423841
10345,0.544016242027,11.2159490585,0.516488887298,18.2020320892,3.19574,3.22659,3.38674,2.9867,0.169767974916,0.446343966026,0.383888059058,1.02049291134,0.427170005441,4.90574104418e-05,0.00135171949107,93153.828125,171085.9375,68354.3671875,176,256,256,2.24627503555,8.9431666022,9.17254834812,16.3282034066,19.0677926293,39.5987075125,38.4957590699,56.8207770677,1.0,1.0,1.0,264.077126584,4.95252370834,0.0,12.0,4.55056619644,2.43862303823,119.890968323,49.0,183.0,42.7167778015,-0.295679890902,217.779800415,160.0,288.0,38.8362808228,-0.319420945766,327.347473145,258.0,394.0,41.4593276978,0.245906259861,0.545542443661,0.616031412469,0.740492170022
10347,0.50990575552,12.3295927048,0.474691891439,30.5989170074,3.35103,3.40651,3.47892,3.17526,0.166293817615,0.442900000408,0.390806181977,1.08854627609,0.375238233805,0.0,0.0040803203227,75133.015625,163848.4375,65006.2460938,176,256,256,2.70108948786,8.24875794382,9.31008404197,16.9804046942,23.1322356862,42.9500294087,43.3203933734,63.8789150253,1.0,1.0,1.0,79.3151877174,5.31216335297,0.0,13.0,4.3831987381,7.18174827586,137.598922729,61.0,202.0,46.1812324524,-0.267491199554,240.07989502,180.0,314.0,40.4206886292,-0.341339852527,364.847015381,290.0,435.0,44.1358833313,0.244222847155,0.559903658378,0.626786210924,0.703984819734
10356,0.586721777916,12.5054264069,0.477336378258,33.2121772766,3.39074,3.41223,3.56873,3.20135,0.204104664651,0.410907667134,0.384987668215,1.07920277119,0.382867306471,0.0,0.00240256980633,84144.671875,153992.15625,67360.171875,176,256,256,2.92774412857,9.05866083098,9.39201793075,16.1896488327,24.4103052782,44.5996250626,44.048708057,63.13619383,1.00000071526,1.0,1.0,165.049377117,4.65324544907,0.0,11.0,4.31490039825,1.59003064886,131.476531982,61.0,194.0,42.0143623352,-0.164243858885,234.109100342,177.0,303.0,38.2526855469,-0.384733857391,341.42364502,271.0,412.0,42.9771003723,0.2110753298,0.506504723243,0.601847207084,0.675146771037
10361,0.555687904358,18.1576080322,0.47159082446,22.4224071503,3.16024,3.22426,3.26811,2.99526,0.189602681004,0.406019532511,0.404377786484,1.04156053066,0.282168745995,0.000305442515719,0.00275472042052,77472.078125,151361.734375,62412.7460938,176,256,256,2.66741976412,7.80693793722,8.99377693663,16.5069731085,28.8642905486,54.5116464006,54.6091331664,80.45146255,1.0,1.0,1.0,225.676844526,3.08065056801,0.0,8.0,3.52929997444,0.444009023539,80.5044021606,34.0,117.0,26.186252594,-0.413019551442,143.921524048,109.0,182.0,22.4115161896,-0.292043557503,212.475540161,176.0,249.0,22.5687294006,0.22303650961,0.522852024109,0.627698211294,0.549872122762
10365,0.584699690342,10.1301736832,0.497621339967,26.3359165192,3.40728,3.43103,3.51004,3.28463,0.188715257574,0.419391981606,0.391892760821,1.11444664001,0.41689940393,2.9402021683e-06,0.00202988563654,92669.765625,173137.046875,76714.0078125,176,256,256,3.37347385423,9.42242431165,9.20999090425,14.8340745469,23.3155203297,37.8379023204,38.2381608176,53.5610598027,1.0,1.0,1.0,27.6203674502,6.94837760925,1.0,18.0,6.40555143356,13.4460627823,177.746490479,91.0,252.0,53.7766151428,-0.190338781286,290.029632568,221.0,378.0,47.2012672424,-0.341117309199,429.053710938,338.0,514.0,53.4440307617,0.230157459153,0.535718449434,0.621545054407,0.733108108108
10376,0.615765452385,7.17222499847,0.503101327505,20.9370708466,3.19613,3.20845,3.37088,3.01881,0.186088944556,0.387850997351,0.426060058092,1.04051339626,0.410225644708,7.77809538334e-06,0.00114501119912,93974.8203125,164878.640625,69975.203125,176,256,256,3.00466307502,9.62649435665,9.59568575219,16.1558998249,15.9468893468,27.4571329782,27.0527470621,37.7542188614,1.0,1.0,1.0,64.7084567384,7.8745803833,0.0,23.0,8.45264339447,1.85855485079,152.657989502,71.0,225.0,47.9744033813,-0.0160637418491,259.726593018,196.0,341.0,43.6327667236,-0.311345070897,375.689056396,295.0,455.0,48.4190177917,0.217561043314,0.513070097841,0.645014678588,0.707089552239
10377,0.748593330383,2.52520537376,0.673866055934,34.5764274597,2.07198,2.52753,1.95804,1.79737,0.158843095685,0.395950710503,0.445206193812,1.16549611092,0.414788657427,8.78013231659e-06,0.00138370899827,166817.875,325777.0,183245.9375,176,256,256,2.96118450549,9.52960515385,7.97115433456,11.4226733443,9.47745671068,16.2219847699,15.9166073828,22.0503806678,1.0,0.7109375,0.7109375,26.6386684916,11.6638460159,2.0,26.0,8.50252628326,1.97748364477,121.070808411,52.0,183.0,41.6314735413,-0.176307761485,210.536804199,156.0,278.0,36.3766441345,-0.139388190627,299.249389648,235.0,368.0,40.371711731,0.173038500354,0.475569911619,0.609274231403,0.677272727273
10388,0.615638911724,9.81078720093,0.472803325946,24.0020484924,3.04894,3.10483,3.21729,2.83737,0.18506498552,0.433010952818,0.381924061662,1.10834896564,0.391795557737,0.000102797695788,0.00312048258152,73593.375,126115.71875,64777.15625,176,256,256,2.31863593004,9.63282160579,9.34139243063,16.0727197561,20.3887140074,42.2129209813,40.4159795685,58.6463037169,1.0,1.0,1.0,296.717131938,4.80249500275,0.0,12.0,4.46080780029,1.20892261877,122.506156921,48.0,189.0,44.770904541,-0.348152937045,230.581954956,172.0,299.0,38.1977806091,-0.412959554364,330.957550049,262.0,400.0,42.1048698425,0.229579114574,0.527008877608,0.61265300134,0.551155115512
10429,0.583929300308,14.1227836609,0.478956371347,43.4719963074,3.0726,3.11223,3.20524,2.90793,0.177944084242,0.438632804902,0.383423110857,1.16226625443,0.337967920303,5.98665396282e-05,0.00616392234898,76091.9375,142818.40625,64777.1992188,176,256,256,2.73551877058,9.5636039071,9.09196138337,14.9767614725,25.5187027075,48.0393596895,47.1572354742,67.9136440256,1.0,1.0,1.0,174.675431701,3.01841211319,0.0,8.0,3.15875148773,1.60574406638,78.0745773315,37.0,112.0,24.0181922913,-0.157614892753,133.225494385,103.0,169.0,19.8529319763,-0.278513170425,195.033569336,158.0,232.0,22.2654895782,0.253916284323,0.554013039843,0.623329938624,0.611801242236
10438,0.633707582951,7.00045442581,0.525885101852,15.0629024506,3.27441,3.3474,3.4228,3.06417,0.192357688572,0.4100683235,0.397573987928,1.06914615631,0.537750956416,0.0,0.013951387865,99214.015625,171649.875,74301.9765625,176,256,256,3.29888303169,9.57139538443,8.88846228933,13.7951084519,19.9995566038,31.6130486963,31.7867369405,43.7476055215,1.0,1.0,1.0,34.1875462853,5.1350235939,0.0,12.0,4.05716133118,0.577106985987,125.758728027,62.0,188.0,38.3743247986,-0.276120740146,210.182357788,148.0,286.0,41.5902557373,-0.478296571772,308.38482666,230.0,385.0,47.0499610901,0.206702773813,0.517747160554,0.639772743338,0.557347670251
10440,0.604184925556,11.4503364563,0.484453016456,28.1907901764,3.49621,3.45763,3.7944,3.2574,0.202916097433,0.396691652659,0.400392249909,1.05624353886,0.401909333467,0.0,0.0261653220668,86209.9453125,168455.703125,70836.921875,176,256,256,3.01657517269,8.88578822425,9.49081779879,16.5700899994,24.9776809883,44.4817225138,44.0000697877,62.5408058611,1.0,1.0,1.0,5.70358942292,5.00988721848,0.0,12.0,3.89133572578,0.981754217652,146.469940186,67.0,216.0,46.3527832031,-0.262582640731,257.389068604,193.0,335.0,42.7961006165,-0.347276090346,377.018310547,296.0,453.0,47.5242004395,0.254975820261,0.533340034609,0.645443915007,0.758415841584
10448,0.542214810848,9.91443920135,0.51551058208,27.1416893005,3.26002,3.32458,3.4483,3.02217,0.183823110316,0.410127088913,0.406049800771,1.10062623024,0.446313098073,6.69067876936e-05,0.00168796878268,84390.484375,166378.296875,63297.7773438,176,256,256,2.97287719353,8.32346478534,9.35360633346,16.7644770215,20.3727551704,35.5583052579,35.8468324263,51.6094368506,1.0,1.0,1.0,58.5358721415,5.25174951553,0.0,13.0,4.51436185837,1.95428242355,127.20438385,58.0,187.0,40.6958961487,-0.206449689408,218.834030151,158.0,289.0,38.9957427979,-0.295484900933,323.194763184,251.0,396.0,43.7268600464,0.228091289435,0.529331262202,0.616467674762,0.598901098901
10455,0.671161949635,7.9663105011,0.51556561219,19.8387680054,3.29144,3.3407,3.49005,3.05838,0.188900941631,0.406181485787,0.404917572582,1.10020971298,0.509352588654,0.0,0.0016051624431,91193.7109375,159703.1875,79688.359375,176,256,256,2.64017376758,9.26862868612,8.26620000803,12.8897975704,16.9667790828,32.8518228632,31.7467434673,45.421628456,1.0,1.0,1.0,18.9185878075,5.27528619766,0.0,13.0,4.49951457977,0.599441933231,124.331916809,55.0,191.0,42.055809021,-0.356711960375,223.561737061,159.0,300.0,42.8763275146,-0.395776563036,329.974945068,251.0,406.0,47.1460075378,0.209104831345,0.497541117041,0.622571809126,0.67617107943
10460,0.571072399616,11.5574817657,0.510467157322,26.3123760223,3.37989,3.38991,3.5484,3.20987,0.171280912853,0.387415053692,0.441304033455,0.97446757555,0.331803315878,0.0,0.00466211323519,91401.9765625,177273.859375,71124.0625,176,256,256,2.57213441994,8.74417586866,9.75275061304,17.9419415505,22.3599728829,43.1121869079,42.0476972916,60.6709320841,1.0,1.0,1.0,261.702233982,5.07443618774,0.0,12.0,4.88863420486,2.45917332868,129.11138916,59.0,188.0,41.769618988,-0.186061844809,223.002182007,170.0,286.0,35.0080757141,-0.190169132472,327.331054688,265.0,389.0,37.136138916,0.251513635734,0.520798163819,0.637308965108,0.701271186441
10471,0.526125371456,14.189663887,0.454204846148,33.7778968811,2.94942,3.0206,3.1171,2.72499,0.187983494221,0.432719812283,0.379296693495,1.08363580704,0.30507375598,4.89923378433e-05,0.00322938974934,70967.3046875,123204.601562,49755.6367188,176,256,256,3.32148845108,8.76167849042,9.87862731243,17.5527149958,25.1917690963,42.3059793962,43.0098757432,61.5318787372,1.0,1.0,1.0,73.9343782567,5.57669067383,0.0,13.0,4.69135093689,0.472212143928,156.8878479,73.0,228.0,49.1648712158,-0.434538993388,275.108947754,210.0,350.0,42.4308853149,-0.346028529394,405.531768799,330.0,475.0,44.1590576172,0.187714247129,0.518908724275,0.626107227014,0.718531468531
10478,0.540214061737,13.8752641678,0.475590268604,25.5579128265,3.13134,3.13836,3.27239,2.98968,0.17141731702,0.451090247783,0.377492435197,1.04685151577,0.262253201008,3.7555105806e-05,0.00206435514967,83889.546875,163536.890625,68896.59375,176,256,256,2.56552402945,8.57555100273,8.98465493994,15.8128897876,23.4453103562,45.6211905576,45.4338276036,67.2349818971,1.0,1.0,1.0,303.051412225,4.52357292175,0.0,11.0,4.6995306015,13.5331676339,123.350341797,57.0,176.0,42.3946762085,-0.339247492208,209.226150513,162.0,265.0,31.576335907,-0.323759973414,308.080474854,252.0,365.0,34.4081039429,0.251805743293,0.557101833903,0.615124721724,0.598076923077
10487,0.595190644264,7.83738136292,0.54076222347,27.7743854523,3.2179,3.28084,3.40538,2.98241,0.189531149794,0.434206359084,0.376262491122,1.09683656693,0.476309457421,4.16231083376e-05,0.00220636136938,96223.28125,169395.03125,74515.7265625,176,256,256,2.53702441366,9.01714746684,8.62603461719,14.3239319711,16.7482398581,32.9714758542,32.2614196851,47.0645433431,1.0,1.0,1.0,255.012981909,4.8478012085,0.0,12.0,5.23406600952,1.37850730297,102.634170532,44.0,159.0,35.9505577087,-0.291918216783,187.247406006,133.0,251.0,35.5419845581,-0.464029297329,279.64163208,213.0,345.0,40.0087356567,0.22487699637,0.544881229119,0.629642040175,0.535104364326
10492,0.562497377396,11.254860878,0.474331649339,31.3792800903,3.00494,3.06441,3.18302,2.78177,0.183503260456,0.43406468314,0.382432056403,1.00950109959,0.388965117931,4.00501849897e-06,0.00318947321804,84052.7109375,130506.09375,56297.875,176,256,256,3.47664801014,10.0939159285,9.70312231438,15.5388030045,23.6375581632,38.4669856572,38.7506685942,54.1474619621,1.0,1.0,1.0,644.026514532,5.33655261993,0.0,12.0,5.6044883728,0.885073993171,137.842376709,71.0,203.0,42.0037460327,0.101820975233,235.84135437,181.0,306.0,37.5859870911,-0.333544205232,351.325714111,279.0,417.0,41.6191825867,0.138843157894,0.455662286539,0.603359725535,0.792410714286
10506,0.587963759899,9.14056301117,0.538103448627,38.0558204651,3.18287,3.20391,3.35266,3.00184,0.187676428781,0.430148042715,0.382175528503,1.05958747864,0.376601019502,0.0,0.0113936936957,96884.8828125,173942.5625,80078.0,176,256,256,2.52294732441,9.29064567831,9.00078821684,15.1887716478,19.3416705215,39.1961335117,38.1441627908,55.8946843391,1.0,1.0,1.0,92.968469624,4.44387483597,0.0,11.0,3.78035354614,1.32154108282,108.683784485,50.0,162.0,35.5174369812,-0.242338271193,195.596664429,146.0,255.0,32.7995033264,-0.338012684191,285.694885254,226.0,347.0,36.5962905884,0.237892949365,0.521945851979,0.615929711182,0.571428571429
10517,0.507070958614,15.0922203064,0.493581542766,29.1188278198,3.2356,3.27638,3.37215,3.06594,0.172693252227,0.445817493283,0.38148925449,1.06162428856,0.383068859577,2.5499560484e-05,0.00232002279058,91217.2265625,186605.59375,73620.0234375,176,256,256,2.72925246431,8.43276827004,9.32949247575,16.8264566929,23.2636060005,42.1509072729,42.7382951393,62.8003721445,1.0,1.0,1.0,199.854960801,5.12570524216,0.0,12.0,4.70199251175,7.24861143161,125.184989929,53.0,186.0,43.9634513855,-0.116296467976,222.763809204,167.0,291.0,37.4343528748,-0.409176494531,340.376525879,271.0,409.0,42.0461463928,0.232450088221,0.552172294114,0.614125287934,0.72268907563
10523,0.618361532688,7.57036113739,0.527251694721,36.1279258728,3.08209,3.14773,3.24049,2.87031,0.175891837008,0.445332365805,0.378775797187,1.0766646862,0.493135729432,0.0,0.00499756834523,104187.945312,175743.375,81765.9453125,176,256,256,2.61165751783,10.1194183407,8.84747577134,13.8113514555,19.0070077529,35.7514603043,34.7716967254,49.5566221192,1.0,1.0,1.0,258.459226745,5.15923213959,0.0,13.0,4.50361680984,2.45621855658,133.515548706,66.0,198.0,42.0985984802,-0.288255340168,226.004165649,164.0,301.0,41.5229454041,-0.407337717018,329.207763672,253.0,405.0,46.0708007812,0.236291297662,0.53689892566,0.618998212562,0.599637681159
10524,0.545802295208,11.1117649078,0.469851434422,41.672794342,3.05958,3.11823,3.19382,2.87585,0.193305733669,0.426227541948,0.380466724382,1.01750075817,0.35339795351,0.0,0.00537366323777,81643.8984375,133483.078125,52900.2578125,176,256,256,3.58135234984,9.87332258604,10.4695046601,17.9538390444,23.5088683315,38.8907369192,38.6787096167,53.6365235993,1.0,1.0,1.0,35.6472412995,5.45284223557,0.0,13.0,4.29939889908,2.44418404883,155.426864624,83.0,223.0,45.0400695801,-0.245278322204,261.117340088,201.0,336.0,40.5735397339,-0.189595269129,376.341217041,305.0,444.0,41.9921913147,0.172135467605,0.497535511549,0.616261235309,0.762
10525,0.611118555069,9.70283508301,0.502235982552,28.8134326935,3.29085,3.27973,3.4416,3.15738,0.177606568562,0.419950333036,0.402443098402,1.03180074692,0.44915651083,9.11040111189e-06,0.00586702522897,91578.578125,162065.28125,70468.546875,176,256,256,2.67165716961,9.28547581978,8.97647755608,14.9722996788,20.021029052,37.5304659417,36.509793657,51.9778859772,1.0,1.0,1.0,119.894466589,4.92995405197,0.0,12.0,4.29173707962,2.37119638783,127.373466492,58.0,190.0,41.7608413696,-0.334497133763,219.703552246,161.0,289.0,38.7253265381,-0.305237339768,322.536804199,249.0,390.0,42.533657074,0.23842904884,0.527633141974,0.626578244008,0.744874715262
10527,0.642099320889,8.31003952026,0.527275354839,38.043296814,3.09851,3.15438,3.22893,2.92069,0.175572835123,0.425064336309,0.399362828568,1.10163426399,0.399416610599,8.65592217539e-05,0.00468538951866,85325.2578125,155410.609375,77255.625,176,256,256,2.8246171137,9.63899901497,9.06007186249,14.7165994588,21.2269583089,37.6336899851,36.8999430737,51.8391809272,1.0,1.0,1.0,152.236327134,4.76396226883,0.0,12.0,4.52518701553,0.877864376965,116.23928833,56.0,168.0,34.9688720703,-0.176070528237,196.806182861,148.0,255.0,32.2472915649,-0.304850866095,281.270324707,222.0,344.0,36.9602890015,0.244913917883,0.541427105792,0.62856685804,0.554027504912
10530,0.555032134056,12.1101589203,0.494350726491,29.1072044373,3.23421,3.32493,3.35462,3.03304,0.154599223819,0.455720182183,0.389680593998,0.971309423447,0.439381939173,0.0,0.0305273026579,76487.46875,147237.53125,65564.109375,176,256,256,2.54114997092,9.7366491331,9.27627019018,15.5510114665,23.6832962881,46.0897706402,45.0245619626,65.3006189596,1.0,1.0,1.0,96.7136066308,4.18894815445,0.0,10.0,3.49544668198,0.716115592533,123.571289062,54.0,188.0,41.8357772827,-0.300440768135,218.058502197,158.0,290.0,39.7691421509,-0.306069135029,321.578948975,250.0,387.0,41.7094993591,0.249613133152,0.563825003489,0.633286502331,0.745995423341
